Date,Original Headline,Generated Headline,Keywords,Generated Summary
20150717,"WTI Crude falls to four-month lows, amid lingering oversupply concerns",WTI Crude Hits Four-Month Low Amid Oversupply Concerns and Market Volatility,"WTI crude, oil prices, oversupply, rig count, OPEC","WTI crude futures fell to a four-month low as oversupply fears persist, with U.S. production remaining high despite a drop in rig count and global market share battles between OPEC and U.S. shale producers keeping prices depressed."
20150719,Crude oil futures - weekly outlook: July 20 - 24,U.S. Oil Prices Hit Three-Month Low Amid Supply Glut and Stronger Dollar,"oil prices, supply glut, U.S. dollar, Iran exports, Brent crude","U.S. oil futures fell to their lowest level in over three months due to concerns about oversupply and a stronger dollar, while Brent crude also declined amid expectations of increased Iranian exports; market attention now turns to upcoming economic data for further direction."
20150719,Gold / Silver / Copper futures - weekly outlook: July 20 - 24,Gold Hits Five-Year Low as Strong U.S. Data Fuels Rate Hike Expectations,"gold, interest rates, U.S. economy, dollar strength, commodities","Gold prices fell to their lowest level since 2010 after strong U.S. inflation and housing data increased expectations for an interest rate hike, while the dollar strengthened and other metals also declined. Investors are now watching upcoming U.S. economic reports for further clues on the timing of a rate increase."
20150719,"Gold prices plunge in Asia as political risk views ease on Greece, Iran",Gold Prices Plunge as Greek Banks Reopen and US Economic Data Boosts Rate Hike Expectations,"gold prices, Greece, US economy, interest rates, metals market","Gold prices fell sharply as Greek banks reopened under restrictions and strong US economic data increased expectations of an interest rate hike, while other metals also declined amid easing political risks and market focus on upcoming economic reports."
20150719,Natural gas futures - weekly outlook: July 20 - 24,Natural Gas Futures Rise on Hot Weather Forecasts and Increased Cooling Demand,"natural gas, futures, storage, temperatures, electricity","Natural gas futures climbed as forecasts for above-average U.S. temperatures boosted summer cooling demand, while storage levels remain well above last year's and the five-year average. Crude oil and heating oil prices both declined over the week."
20150719,"NYMEX crude dips in Asia as cues awaited on U.S. stocks, China PMI",Oil Prices Edge Lower as Markets Await U.S. Data and Greek Banks Reopen,"crude oil, Greece, U.S. data, Iran, manufacturing","Crude oil prices dipped in Asia amid anticipation of U.S. stockpile and manufacturing data, while Greek banks cautiously reopened after a three-week shutdown following a bailout deal. Meanwhile, global oil supply continues to outpace demand, with attention also on Iran's potential export increase and upcoming economic indicators."
20150719,Shell expected to reduce capex for the year: FT,Shell May Slash Capital Spending as BG Group Acquisition Nears,"Shell, BG Group, capital expenditure, oil prices, synergies","Royal Dutch Shell may reduce its 2015 capital expenditure by several billion dollars as it prepares to acquire BG Group, citing expected synergies and a gradual oil price recovery. The company is likely to announce the cuts during its interim results and projects significant savings from the merger."
20150720,"Copper declines, tracking losses in other metals",Copper and Gold Prices Slide as Strong Dollar and Rate Hike Expectations Weigh on Metals,"copper, gold, U.S. dollar, interest rates, China","Copper and gold prices fell sharply as a stronger U.S. dollar and expectations of higher interest rates reduced demand, with additional pressure from concerns over China's economic outlook."
20150720,"Crude continues extended slump, as dollar surges to near 3-month highs",Oil Prices Slide as Strong Dollar and Iran Deal Heighten Oversupply Fears,"crude oil, Iran deal, OPEC, dollar surge, oversupply","Crude oil prices fell as the U.S. dollar strengthened and the UN approved the Iran nuclear deal, raising concerns about increased Iranian exports adding to global oversupply. OPEC members face pressure as lower prices threaten oil-dependent economies."
20150720,Gold down 1.8% after plunging by as much as 5.3% in Asia,Gold Prices Rebound After Hitting Five-Year Low Amid Fed Rate Hike Speculation,"gold, Federal Reserve, interest rates, dollar, Greece","Gold prices briefly plunged to a five-year low before recovering, as expectations of a U.S. interest rate hike and a stronger dollar weighed on precious metals, while Greek banks reopened with continued withdrawal limits after a major debt payment."
20150720,"Gold hovers near five-year low, eyes on Shanghai",Gold Prices Hover Near Five-Year Low After Sharp Selloff in Asia,"gold, prices, selloff, Shanghai, bullion","Gold prices remained near a five-year low after a sharp 4% drop in early Asian trading, triggered by heavy selling on the Shanghai Gold Exchange and thin market liquidity."
20150720,"Gold pares losses after plunging to $1,080 during Asian session",Gold Prices Hit Five-Year Low Amid Rate Hike Speculation and Stronger Dollar,"gold, interest rates, US dollar, Greece, commodities","Gold prices plunged to a five-year low before partially recovering as technical selling and expectations of a US interest rate hike weighed on the market, while a stronger dollar and ongoing Greek financial concerns added to volatility."
20150720,Gold plunges to five-year lows after early Asia rout,Gold Prices Plunge Over 4% to Five-Year Lows Amid Sudden Market Sell-Off,"gold prices, flash crash, Shanghai, high-frequency trading, U.S. dollar","Gold prices fell more than 4% to five-year lows after a wave of selling in Shanghai and New York triggered a flash crash, with analysts citing high-frequency trading and a strong U.S. dollar as key factors. The sell-off wiped out half of the last decade's gains and raised concerns about bullion's outlook as investors anticipate a U.S. interest rate hike."
20150720,Gold prices down in early Asia as investors brace for voaltility,Gold Prices Hit Five-Year Low Amid Asian Market Sell-Off and U.S. Rate Hike Expectations,"gold, China, Federal Reserve, inflation, market volatility","Gold prices plunged to a five-year low in Asian trading due to a sharp sell-off and concerns over U.S. interest rate hikes, while Chinese market turmoil and easing Greek debt fears also influenced investor sentiment. The drop was exacerbated by thin liquidity during a Japanese holiday and strong U.S. inflation data supporting a potential Fed rate increase."
20150720,Gold recovers slightly in afternoon after crashing to new five-year low,Gold Futures Plunge to Five-Year Low Amid Asian Market Sell-Off and U.S. Rate Hike Expectations,"gold futures, Asian markets, China economy, Federal Reserve, interest rates","Gold futures dropped below $1,100 an ounce to a five-year low due to a sell-off in Asian markets and expectations of a U.S. interest rate hike, before partially recovering later in the day. The decline was driven by weak Chinese equities, strong U.S. inflation data, and reduced safe-haven demand as Greece repaid its ECB debt."
20150720,NYMEX crude weaker in early Asia as investors look ahead to API data,Oil Prices Slip as Oversupply Concerns Grow Ahead of US Inventory Data,"crude oil, oversupply, Iran sanctions, OPEC, US stockpiles","Crude oil prices fell amid concerns over global oversupply and anticipation of US inventory data, with the potential lifting of Iran sanctions expected to further increase supply and pressure prices. OPEC members face economic strain as oil prices remain low, while US production stays near record highs."
20150720,Oil drops on concerns of glut in refined products,Oil Prices Fall as Refined Product Glut Overshadows Lower Saudi Exports,"oil prices, refined products, Saudi exports, Iran sanctions, US rig count","Oil prices declined as a surplus in refined products outweighed reduced Saudi crude exports and fewer active US rigs, with expectations of increased Iranian oil sales also pressuring the market. Brent crude fell to $56.75 a barrel, and inventories at European storage hubs reached record highs."
