Date,Original Headline,Keywords,Keyword-Constrained Headline,Generated Headline,Academic-style Headline,Generated Summary
20150608,"Gold futures rally from three-month low above $1,170, as dollar retreats","gold futures, U.S. dollar, interest rates, Greece, economic data",Gold Futures Rebound as U.S. Dollar Retreats Amid Strong Economic Data,Gold Futures Rise Slightly After Hitting Three-Month Low,Gold Futures Experience Minor Increase as Dollar Pullback Follows Strong U.S. Jobs Report,"Gold futures rose slightly as the dollar retreated from a rally, following optimistic economic data and strong U.S. jobs report."
20150608,Gold holds near 3-month low on U.S. rate hike outlook,"Gold prices, Federal Reserve, interest rates, U.S. dollar, Greece",Gold Prices Surge Amid Federal Reserve Rate Hike Speculation and Greece Debt Talks,Gold Prices Edge Up as Federal Reserve Considers Rate Hike,Gold Prices Increase Amid Federal Reserve Rate Hike Speculation and Greek Debt Negotiations,Gold prices rose from a three-month low on speculation of a Federal Reserve rate hike and continued focus on Greece's debt situation; U.S. dollar strength and Chinese copper trade data also influenced markets.
20150608,"Gold prices gain as China reports weaker prices, copper down","Gold prices, China's economy, Federal Reserve rates, Greek debt crisis, safe-haven assets",Gold Prices Rise in Asia Amid China's Economic Weakness and Greek Crisis,Gold's Safe-Haven Appeal Enhances Amid China's Falling Prices and Greek Debt Drama,Impact of Chinese Economic Data on Gold Prices Amid Greek Debt Uncertainty,Gold prices rise in Asia as China's weak economic data fuels potential policy support and global uncertainty intensifies due to Greek debt crisis.
20150608,Natural gas futures rally more than 2% in early trade,"natural gas prices, market rebound, U.S. storage, inventory builds, weather forecasts",Natural Gas Prices Rebound as Investors Eye Market Rebound amidst Weather Forecasts,Natural Gas Prices Surge as Market Rebounds Despite Rising U.S. Storage Levels,Natural Gas Futures Experience First Increase in Four Sessions amid Inventory Dynamics,"U.S. natural gas prices rise as investors return to market, offsetting recent declines."
20150608,"NYMEX crude gains after scope to ease on China price data, API ahead","Crude oil, China, OPEC, Iranian exports, rig count",Crude Oil Prices Rise in Asia Amid Chinese Monetary Policy Expectations and OPEC Decisions,Oil Prices Surge as China Considers Policy Moves and OPEC Maintains Output,Analysis of Crude Oil Market Trends Amid Shifting OPEC Strategies and Chinese Economic Data,Oil prices rise in Asia as China may ease monetary policy amid weak economic data; OPEC's output decision impacts traders' strategies
20150608,Oil futures under pressure after China's crude imports decline,"Oil futures, China's crude imports, global demand slowdown, U.S. dollar strength, Greece debt talks",China Imports Decline Sparks Global Demand Concerns and Oil Price Pressure,Oil Prices Drop as China's Declining Imports Signal Weak Global Demand,Oil Futures Experience Pressure Amid Declining Chinese Crude Imports and Global Demand Slowdown,"China's crude imports fell in May, leading to oil price pressure and highlighting global demand concerns as Greece's debt talks continue."
20150608,U.S. wheat futures push higher on crop concerns,"wheat futures, USDA report, crop conditions, market focus, corn planting",Wheat Futures Climb Amid USDA Supply Report Anticipation and Crop Health Concerns,US Wheat Futures Rise on Crop Condition Concerns and USDA Report Focus,Impact of Crop Conditions on US Wheat Futures in Anticipation of USDA Supply Report,Wheat and corn futures rise; USDA reports slight crop condition changes
20150609,Copper prices bounce off 6-week low on hopes for China stimulus,"Copper Prices, Chinese Inflation, Stimulus Measures, Economic Growth, Global Demand",Copper Prices Rebound Amid Disappointing Chinese Inflation and Stimulus Hopes,Copper Prices Rise on Stimulus Expectations as Chinese Inflation Disappoints,Copper Futures Rally Amid Speculation on China's Economic Stimulus Policies,Copper prices rise as Chinese inflation fuels stimulus speculations
20150609,Gold edges higher but U.S. rate hike outlook caps gains,"Gold, Federal Reserve, interest rates, Greece, dollar",Gold Gains Amid Federal Reserve Interest Rate Speculation and Greece Debt Talks,Gold and Silver Prices Rise Slightly as Interest Rate and Greek Debt Concerns Persist,Fluctuations in Precious Metal Futures Reflect Impact of Anticipated Federal Reserve Policy and Eurozone Financial Developments,Gold prices rose slightly amid potential U.S. interest rate hikes and focus on Greece's debt negotiations.
20150609,Gold prices tick down in early Asia as market focus squarely on Greece,"Gold prices, Greece debt negotiations, Federal Reserve interest rate, Tsipras concessions, Eurozone financial pressure",Greek Crisis Influences Gold Prices Amidst Debt Negotiation Stalemate,Gold Prices Fall Slightly as Greece Edges Towards Debt Deadline,Analyzing the Impact of Greek Debt Negotiations on Commodity Prices: A Focus on Gold Trends,Gold prices edged down as Greece struggles with creditors over debt while Fed's rate hike looms
20150609,"Gold rises for 2nd day with Greece, U.S. rate hike outlook in focus","Gold prices, Greece, interest rate hike, U.S. dollar, economic reforms",Gold Prices Climb Amid Greece Debt Talks and U.S. Interest Rate Speculations,Gold Prices Rise for Second Day Amid Greek Debt Woes,Developments in Greece and U.S. Interest Rate Expectations Impact Gold Prices,Gold prices rise amid Greece debt uncertainty and potential U.S. interest rate hike as market focuses on economic reforms and currency movements.
20150609,"Gold ticks up for second straight day as Greece, U.S. rate hike weigh","Gold futures, Greek debt negotiations, Federal Reserve interest rate hike, safe-haven investment, Euro zone creditors",Gold Futures Rise Amid Stalled Greek Debt Talks and Fed Rate Speculation,Gold Gains Ground as Greek Debt Talks and Fed Rate Hike Loom,Gold Futures Inch Up as Greek Debt Negotiations and Fed Rate Decisions Loom,Gold futures see modest rise amid Greek debt negotiation stalemate and Fed rate hike anticipation
20150609,Natural gas futures jump to 8-day high as forecasts turn warmer,"natural gas prices, warmer weather, New York Mercantile Exchange, EIA storage report, demand fluctuations",U.S. Natural Gas Prices Surge as Warmer Weather Forecast Boosts Demand,Natural gas prices rally sharply on forecasts of increased demand,U.S. Natural Gas Prices Escalate Amid Altered Weather Forecasts and Demand Predictions,Natural gas prices rise sharply due to warmer weather forecasts and increased demand expectations.
20150609,NYMEX crude up in early Asia as API draws show strong summer demand,"crude oil, U.S. stockpiles, demand, rig count, Chinese economy",Crude Oil Prices Rise Amid Demand Surge and Reduced U.S. Stockpiles,Crude Oil Prices Rise as Summer Demand Spurs U.S. Stockpile Reductions,Crude Oil Price Increase Linked to U.S. Stockpile Draws and Decreasing Rig Count,"Crude oil prices rise on strong U.S. demand and significant stockpile drawdowns, despite Chinese economic concerns."
20150609,Oil futures rise with U.S. supply data in focus,"Crude oil, stockpiles, Nymex, Chinese inflation, Brent",Crude Oil Stocks Edge Higher Amid Shrinking U.S. Rig Count and Chinese Inflation Concerns,Crude Oil Prices Rise as U.S. Stockpiles Await Updates and Chinese Economy Slows,Crude Oil Futures Show Moderate Increase as Market Awaits Stockpile Data,Oil futures rise as investors focus on U.S. stockpiles and Chinese economic signals amid rig count decline
20150609,U.S. grain futures mixed ahead of USDA supply report,"grain futures, USDA report, wheat crop, corn condition, soybean planting",USDA Report Impact: Mixed Performance in Grain Futures Amid Wheat Crop Concerns,Grain Futures Trade Steady as USDA Report Looms,Assessment of U.S. Grain Market Conditions in June,"US grain futures mixed as traders await USDA report; wheat crop struggles while corn, soybean conditions improve."
20150609,U.S. oil futures soar 3% to trade above $60 ahead of API supply data,"oil futures, U.S. stockpiles, Brent oil, Chinese inflation, rig count",WTI Oil Futures Surge Amid Stockpile Speculations and Shrinking Rig Count,WTI Oil Rises Sharply as U.S. Stockpiles Anticipated to Drop,Market Trends Influencing Recent Surge in Oil Futures,WTI oil futures rise on declining U.S. stockpiles and shrinking rig count; Brent oil at highest since early June; China data fuels stimulus actions.
20150609,"Volatility in crude markets remain high as WTI, brent surge more than 3%","Crude futures, WTI, Brent crude, API report, U.S. stockpiles",Crude Futures Surge Over 3% as Traders Anticipate API Report,Crude Prices Rally Amid Market Volatility and Inventory Speculations,Volatility and Inventory Projections Drive Crude Futures Surge,Crude futures surge over 3% ahead of API report; analysts predict U.S. stockpile increase
20150610,Copper hits 2-week high ahead of more China data,"Copper prices, Chinese economy, stimulus measures, monetary policy, global demand",Copper Prices Surge Amid Speculation of Further Stimulus in Fragile Chinese Economy,Copper Prices Rise Before Crucial Chinese Economic Data Release,Analysis of Recent Copper Price Increase in Context of Chinese Economic Developments,Copper prices hit two-week high as investors await crucial Chinese economic data indicating potential further stimulus amid fragile recovery.
20150610,"Crude futures extend rally, amid massive U.S. stockpile draw","crude futures, U.S. stockpiles, Energy Information Administration, OPEC, Iranian crude",Crude Futures Surge as U.S. Stockpiles Plummet Amid EIA Report,Crude Prices Rise Sharply as U.S. Stockpiles Experience Unexpected Draw,Crude Price Dynamics: Impact of U.S. Stockpiles Reduction and OPEC Strategy,"Crude futures rose as U.S. stockpiles fell sharply, supported by refinery demand and rising U.S. production, while Iranian oil export potential looms over market balance."
20150610,Disappearing Bakken oil discount adds to output slowdown signs,"Bakken crude, refinery runs, Canadian imports, shale production, price spread",Bakken Crude Prices Surge Amid U.S. Refinery Runs and Slump in Canadian Imports,Bakken Oil Market Heats Up with Tightening Price Spread and Shifting Supply Dynamics,Bakken Crude Oil Prices Impacted by Decreasing Canadian Imports and Robust Refinery Demand,Bakken crude reaches near premium due to Midwest refinery demand and Canadian import drop
20150610,"Gold falls with Greece debt talks at impasse, negotiations to continue","Gold prices, Greece debt talks, Alexis Tsipras, European creditors, safe-haven","Gold Prices Dip Amid Uncertain Greek Debt Talks, Tsipras Seeks EU Solution",Greek Debt Uncertainties Cause Gold and Metals to Fluctuate,An Analytical Examination of Gold Market Reactions to Greek Debt Negotiations,"Gold prices fell as Greek debt talks struggled, with uncertainty affecting investor sentiment on safe-haven assets."
20150610,"Gold futures climb 1% on soft dollar, Greece deadlock concerns","gold prices, U.S. dollar, Greece, Federal Reserve, copper  ",Gold Hits One-Week High Amid Weaker Dollar and Greece Concerns  ,Gold and Copper Prices Rise as Dollar Weakens  ,Analysis of Gold Price Increase Linked to Weaker Dollar and Greek Financial Uncertainty  ,Gold prices reach one-week high due to a weaker U.S. dollar and economic uncertainty in Greece.
20150610,"Gold moves higher, as Germany considers incremental aid deal to Greece","Gold futures, Greece negotiations, Angela Merkel, IMF obligation, safe-haven",Gold Futures Soar Amid Hopes of Greek Debt Resolution with Merkel's Backing,Gold Futures Rally as Potential Greek Debt Deal With Creditors Surfaces,Emerging Signs of a Possible Greek Debt Accord Influence Gold Market Dynamics,"Gold futures rise on Greek debt negotiation reports, potential bailout via reforms"
20150610,Gold rises on weak dollar but U.S. rate hike fears limit gains,"Gold, U.S. dollar, Federal Reserve, interest rates, Greece",Gold Climbs as Dollar Weakens Amid Fed Rate Hike Speculation,Gold Prices Rise as Dollar Drops; Interest Rate Hikes in Focus,Gold Price Trends in the Context of Exchange Rates and Monetary Policies,Gold prices rise for the third session as a weak dollar offsets Fed rate hike speculation and Greece's debt talks remain unsettled.
20150610,Natural gas futures hit 3-week high with weekly storage data eyed,"natural gas prices, U.S. gas inventories, demand expectations, weather forecasts, Energy Information Administration",Natural Gas Prices Surge Amid Warmer Weather and Rising Demand Expectations,Natural Gas Prices Climb as Warmer Weather Spurs Demand,Analysis on Recent Trends in U.S. Natural Gas Markets and Inventory Data,Natural gas prices rise with warmer forecasts; U.S. inventories expected to grow.
