Date,Original Headline,Keywords,Keyword-Constrained Headline,Generated Headline,Academic-style Headline,Generated Summary
20170526,Crude moves higher but OPEC decision still weighs,"oil prices, OPEC production cuts, crude futures, Saudi Arabia, traders disappointed",U.S. Oil Prices Rise Amid OPEC Extension Despite Traders' Disappointment,Traders Dissatisfaction Grows as OPEC's Nine-Month Production Cut Extension Lifts Oil Prices,Analysis of Oil Price Adjustments Following OPEC Production Cut Extension Decision,U.S. oil prices rose marginally as OPEC’s extended production cuts fell short of traders' expectations.
20170526,Gold gains nearly 1% despite stronger US economic growth outlook,"Gold, U.S. economy, Federal Reserve, investor expectations, U.S. dollar","Gold Hits One-Month High Amid U.S. Economic Growth Boost, Despite Strong Dollar",Fed Rate Hike Expectations Rise as Gold Climbs to One-Month High,Gold Prices React Positively to Upward Revision in U.S. Economic Growth despite Dollar Strength,Gold futures reached a nearly one-month high as U.S. economic growth exceeded expectations despite a stronger dollar and increased Fed rate hike forecasts.
20170526,Gold prices move higher but upside seen limited,"gold, greenback, Federal Reserve, futures, interest rates",Gold Prices Rise as Federal Reserve Minutes and Dollar Recovery Stabilize Market,Gold Inches Higher Amid Federal Reserve Minutes and Dollar Gains,Gold Futures Increase Amid Recovery of the U.S. Dollar and Federal Reserve Policy Plans,Gold prices rise; gains limited due to dollar recovery and Fed meeting insights
20170526,Oil edges up after dip on disappointing OPEC meeting outcome,"oil prices, OPEC, production cuts, U.S. output, crude stocks",Oil Prices Rebound Slightly Amid OPEC's Extended Production Cuts,Oil Prices Rebound After Sharp Drop Due to OPEC's Production Cut Extension,OPEC's Strategy to Balance Oil Markets Leads to Modest Price Recovery,"Oil prices edge up slightly after OPEC-led extension of production cuts, with concerns over U.S. output impacting recovery"
20170526,Oil struggles to recover from OPEC-led deal disappointment,"OPEC, output cuts, oil, U.S. shale, production",OPEC-led Output Cuts Fail to Boost Oil Prices Amid U.S. Shale Concerns,Oil prices fluctuate as investors remain skeptical of OPEC's output cut extension,Analysis of OPEC's Output Cut Extension and Its Potential Effects on U.S. Shale Production,Oil struggles to recover despite OPEC-led output cut extension due to U.S. production rise
20170526,OPEC oil cut extension renews Asia's crude supply worries,"OPEC, production cut, crude prices, Asia refiners, U.S. shale","OPEC production cut prompts market exit, raises crude prices concern in Asia","OPEC extends production cut to 2018, shakes global oil markets",OPEC and Non-OPEC Producers Extend Production Cut Until March 2018,"OPEC extends production cut to 2018, disappointing traders while Asia hunts for crude sources"
20170526,OPEC ponders how to co-exist with U.S. shale oil,"OPEC, U.S. shale, oil production, supply cuts, market strategy",OPEC Meets with U.S. Shale to Discuss Coexistence and Global Oil Market Strategy,Dreams of Collaboration: OPEC and U.S. Shale to Coexist in Oil Market?,Economic Dynamics: Analysis of OPEC and U.S. Shale Oil Production and Market Strategies,OPEC and U.S. shale align through dialogue as both industries navigate market coexistence strategies
20170526,Oversold: Oil traders punish OPEC for promising too much,"OPEC meeting, oil prices, production cuts, market reaction, supply curbs",OPEC Extends Production Cuts but Oil Prices Plunge Amid Market Disappointment,OPEC Extends Production Cuts Amid Market Disappointment,OPEC Extends Production Cuts by Nine Months Amid Divergent Market Expectations,OPEC extends production cuts but oil prices fall due to unmet market expectations
20170526,"U.S. stock futures point to pull back from record highs, GDP on tap","Wall Street, economic growth, Memorial Day, durable goods, inflation",Wall Street Futures Dip Ahead of Memorial Day as Durable Goods Orders and Economic Growth Eyed,Durable Goods Orders and Inflation Concerns Weigh on Wall Street Futures,Wall Street Anticipates Slight Decline as Holidays Approach Amid Key Economic Reports,"Wall Street futures dip before Memorial Day amid concerns over economic data, inflation, and upcoming holiday weekend"
20170528,"Crude edges higher in Asia, shrugs off NKorea missile tests","North Korea, U.S. crude, OPEC, production cuts, oil prices",U.S. crude edges higher despite North Korean missile test and OPEC's output cuts,Oil prices rise slightly despite geopolitical tensions and production cuts,Impact of OPEC's Production Cut Extension on Global Oil Prices,U.S. crude edges higher as OPEC extends production cuts and North Korea tests missile
20170528,Crude Oil Futures - Weekly Outlook: May 29 - June 2,"Oil futures, production cuts, crude prices, OPEC, U.S. shale",Oil Futures Rebound as Production Cuts Offset Earlier Price Drop,Oil Futures Rebound; Traders Digest OPEC Production Cuts,Analysis of OPEC's Decision to Extend Oil Production Cuts and Its Market Implications,"Oil futures recover after a near 5% drop, driven by OPEC production cut extensions and U.S. shale output increase"
20170528,"Gold drifts weaker in Asia, shrugs off NKorea missile test","Gold, North Korea, Federal Reserve, U.S. economic growth, interest rates",Gold Slips Amid Holiday Trade; North Korea Tension and Fed Rate Hike Loom,Gold Slips Despite North Korea Tensions and Positive U.S. Economic Data,Commodities: Gold Declines in Asian Market Amid Dollar Strength and Federal Reserve Rate Hike Expectations,"Gold fell slightly in Asia as markets shut for holidays, despite the latest North Korea missile test and U.S. economic growth optimism."
20170529,"Crude falls in Asia after early gains, U.S. demand eyed","Asian Oil Market, U.S. Crude, OPEC Output Cuts, Memorial Day Travel, Rig Count","U.S. Crude Dips Despite Strong Memorial Day Travel, OPEC Output Cuts Mixed Results",Crude Prices Turn Lower in Asia Amid Strong U.S. Travel and Rising Rig Count,Analysis of Memorial Day Travel Impact on U.S. Crude Prices and OPEC's Market Influence,"Despite strong Memorial Day travel, U.S. crude prices dip in Asia amid rising rig count and ongoing OPEC production cuts."
20170529,Crude gains in Asia on hopes for U.S. summer driving demand,"Higher demand, Memorial Day, U.S. drilling, OPEC cuts, oil prices",Oil Prices Rise as Memorial Day Weekend Signals Boost in Demand,Memorial Day Weekend Drives Up Oil Prices Amid Increased U.S. Travel,"Memorial Day Weekend Increases U.S. Travel, Impacting Global Oil Prices",Crude Prices Inch Higher on Memorial Day Weekend Travel Surge. Oil prices edge higher after Memorial Day weekend travel surge
20170529,Crude reverses early gains in Asia with NKorea missile test noted,"North Korea, missile test, oil prices, OPEC, production cuts",North Korea Missile Test Sends Oil Prices Lower Amid OPEC Production Cuts,"North Korea Missile Test Stirs Markets, Dropping Oil Prices",Impact of North Korean Missile Test on Oil Markets Analyzed,North Korea’s missile test leads to a dip in oil prices amidst OPEC's production cuts
20170529,"Gold gains in Asia ahead of China PMIs, sentiment cautious","Gold, investors, China, PMI, Federal Reserve",Gold Gains as Investors Cautious Ahead of China PMI Data,Gold and Copper Diverge in Cautious Trade Amid China PMI Anticipation,Analysis of Investor Activity in the Metals Market Anticipating PMI Data Amid Global Holidays,Gold rises slightly as investors await China data; U.S. employment report and potential Fed rate hikes in focus
20170529,Gold little changed near 4-week highs in holiday-thinned trade,"Gold, futures, Fed, trading, North Korea","Gold holds firm near four-week high amid muted trading, Fed rate hike in focus",Gold prices stay steady with futures and Fed rate hike in focus,Gold prices exhibit stability near four-week high amid global trading slowdown and anticipated Fed rate adjustment,"Gold remains near four-week high with futures at $1,266.69; eyes on U.S. employment data and Fed rate hikes"
20170529,Gold steadies near 4-week highs after latest North Korea missile test,"Gold, Ballistic Missile, Safe-Haven, Federal Reserve, Economic Data",Gold Gains as North Korean Missile Test Spurs Safe-Haven Demand,North Korea Tests Ballistic Missile; Gold Prices Remain Steady,Impact of Geopolitical Tensions on Metal Markets Amid U.S. Economic Uncertainty,Gold prices steady near four-week high due to North Korean missile test and U.S. market holidays
20170529,"Oil inches up in quiet holiday trade, focus on crude glut","Oil prices, OPEC, U.S. drilling, supply cuts, global inventories","Oil Prices Edge Up as U.S. Drilling Rises, OPEC Cuts Supply",Oil prices struggle amid increased U.S. drilling and OPEC-led supply cuts,Analysis of the Impact of OPEC Supply Cuts on Global Oil Prices,Oil prices rise slightly amid increased U.S. drilling and OPEC supply cuts
20170529,Oil prices edge lower in Memorial Day trade,"Oil prices, U.S. shale output, production cuts, OPEC, Memorial Day",Oil Prices Dip Amid Rising U.S. Shale Output and OPEC Cut Concerns,Oil Prices Decline in Holiday-Thinned Trading,OPEC Extends Supply Cuts Amid Rising U.S. Shale Output,Oil prices dipped as rising U.S. shale output offsets OPEC production cuts amid holiday-thinned volumes.
20170529,Oil slips as U.S. output weighed against OPEC deal,"Oil, rigs, U.S. production, OPEC, output cuts",Oil Prices Dip as U.S. Rig Count Climbs and OPEC Deal Disappoints,Oil Prices Edge Down Despite OPEC Output Cuts Extension,Impact of Rising U.S. Rig Count on Oil Prices Amid OPEC Output Reduction,Oil slips as U.S. rig count rises and OPEC extends output cuts
20170529,"Oil struggles as markets weigh U.S. drilling, OPEC cuts","oil prices, U.S. drilling, global glut, OPEC, supply cuts",Volatile Oil Prices as U.S. Drilling Rises Despite OPEC Supply Cuts,Oil Prices Fluctuate Amid Mixed Signals in Global Market,Analysis of Oil Market Dynamics: U.S. Drilling Surge and OPEC’s Supply Cut Extension,"Oil prices oscillate as U.S. drilling increases, offsetting OPEC's supply cuts"
20170529,"Oil supply glut to return with agreement end, shale increase- M. Stanley","OPEC, production cuts, shale growth, oil prices, Morgan Stanley",Morgan Stanley Predicts Short-Lived Oil Price Boost Amid OPEC Production Cuts and Shale Growth,Oil Market Faces Potential Oversupply as OPEC Cuts Clash with Growing Shale Production,Forecasting Future Oil Prices: Impact of OPEC Production Cuts and Shale Growth Dynamics,Morgan Stanley reduces end-2018 WTI oil price forecast to $55 due to expected market oversupply.
20170529,Top 5 Things to Know in the Market on Monday,"Global stocks, U.K. pound, oil prices, Mario Draghi, North Korea missile",Global Stocks Edge Lower Amid Holiday Slowdown; Pound Gains and Oil Dips,Global Stocks Drift with Holidays Slowing Trade Activity,"Global Financial Markets Experience Holiday-Induced Slowdown, Amidst Mixed Developments","Global financial markets mixed, pound gains, oil dips as trading volume thins on holidays"
20170529,U.S. may put emergency tariffs on solar imports,"Safeguard tariffs, solar cells, WTO, Suniva, U.S. producers",U.S. Considers Safeguard Tariffs on Solar Cells Amid WTO Tensions,U.S. Contemplates Emergency Tariffs on Solar Cell Imports,U.S. Notification to the WTO on Potential Emergency Safeguard Tariffs for Imported Solar Cells,U.S. notifies WTO of potential emergency tariffs on solar cells amidst market battle
20170529,U.S. natural gas futures slide in thin volume,"natural gas futures, July delivery, Memorial Day, mild temperatures, storage data",US Natural Gas Futures Drop Sharply on Memorial Day Amid Mild Weather Forecast,US Natural Gas Futures Fall Amid Weak Holiday Trading and Mild Weather Outlook,Analysis of US Natural Gas Futures Decline Amid Memorial Day Market Closure and Weather Projections,US natural gas futures fell 2.5% due to market closure on Memorial Day and mild weather forecasts reducing demand.
20170530,"Battle over pipeline to divide Canada's left, weigh on Trudeau","pipeline, New Democrats, Trudeau, Alberta, environment",Pipeline Battle Threatens to Divide New Democrats as 2019 Election Looms,New Democrats' Pipeline Feud Escalates in British Columbia,Political Infighting Among New Democrats Over Pipeline Expansion,"Canada's New Democrats face internal strife over pipeline expansion, impacting their 2019 election strategy."
20170530,"Crude drops in Asia despite upbeat China PMIs, API ahead","Crude, OPEC, Inventory, Production, Prices",Crude Prices Dip as OPEC Production Cuts Fail to Assure Markets,OPEC Production Cuts Insufficient to Offset Oversupply Concerns,Impact of Extended OPEC Production Cuts on Global Crude Inventory and Prices,Crude falls in Asia on supply glut fears; China and Japan report positive PMI figures
